10
1.6455902244608183,17.837505592165968,1.4496115915622312,0.0,0.0,0.0,0.0
0.8104784629248342,11.322758327809357,4.815608590925052,0.0,0.0,0.0,0.0
0.6343802947980773,6.210370734219488,-5.4021572379001555,0.0,0.0,0.0,0.0
0.13511033592939925,4.559092980499301,3.3064793044522105,0.0,0.0,0.0,0.0
1.1043560088360065,4.572386688856757,2.6796068752598075,0.0,0.0,0.0,0.0
0.7117651916527473,4.597026926852381,-5.098424536858445,0.0,0.0,0.0,0.0
0.29026875865907714,4.171100808145094,-5.429446489310891,0.0,0.0,0.0,0.0
0.388690652102217,3.332188113567665,7.146375113066554,0.0,0.0,0.0,0.0
0.8749052828297132,3.152079473980962,0.36412757993178957,0.0,0.0,0.0,0.0
0.4391322370009658,2.900077070600122,0.7424578945702791,0.0,0.0,0.0,0.0
